Index,Taxon,Name_in_tree,Clade,Subclade,Subclade_2,Max_age,Min_age,FL,FC,FML,FAP,TL_TLE,TC,HL,HC,HML,HAP,RC,RL_RLE,MtL,Source,Age/notes,Juvenile,Bonebed,Institution,Specimen,FCoval,HCoval,FCe,FCe_meserr,FCe_method,HCe,HCe_meserr,HCe_method,Mass,Mass_lse (log10)
933,Talenkauen_santacrucensis,Talenkauen_santacrucensis,Ornithischia,Hadrosauroidea,Hadrosauroidea,Middle_Cenomanian,Turonian,455,NA,NA,NA,456,NA,339,NA,NA,NA,NA,292,NA,Novas et al. 2004,measurements taken with imagej from the reconstruction,0,0,"MPM, Museo Padre Molina, Río Gallegos, Santa Cruz.",MPM–10001,NA,NA,160.96,0.0433,FC_for_quadrupedal_iguanodontians_using_FL_and_equation_.30.,130.92,0.0515,HC_for_quadrupedal_iguanodontians_using_HL_and_equation_.35.,471.1763403,0.299750273
213,Tangvayosaurus_hoffeti,Tangvayosaurus,Sauropodomorpha,Titanosauriformes,Titanosauriformes,Aptian,Albian,1620,680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R. Allain pers. comm. 18 June 2012 (femur TV4-1, holotype); Allain et al. 1999",,0,0,"Musée des Dinosaures, Savannakhet, Laos",TV4-1,NA,NA,680,0,measured,555.31,0.0352,HC_for_quadrupedal_sauropodomorphs_using_FC_and_equation_.22.,24877.88803,0.22403442
934,Tanius_sinensis,Tanius_sinensis,Ornithischia,Hadrosauroidea,Hadrosauroidea,Campanian,Campanian,1039,346,NA,NA,950,289,580,208,NA,NA,NA,570,396,Wiman 1929,,0,0,"IVPP, Institute of Vertebrate Paleontology and Paleoanthropology, Beijing, China",IVPP ???,NA,NA,346,0,measured,208,0,measured,2743.639906,0.151538712
606,Tanycolagreus_topwilsoni,Tanycolagreus,Theropoda,basal_coelurosaur,basal_coelurosaur,Kimmeridgian,Tithonian,356,92,30,31,382,85,194,55,NA,NA,29,141,216,Carpenter et al. 2005,,0,0,,,95.83,NA,92,0,measured,55,0,measured,51.10363652,0.135
214,Tapuiasaurus_macedoi,Tapuiasaurus,Sauropodomorpha,Titanosauria,Titanosauria,Aptian,Aptian,NA,NA,175,NA,NA,NA,NA,NA,NA,NA,NA,527,NA,skull only,,0,0,"MZSP-PV, Museu de Zoologia da Universidade de São Paulo, Brazil",MZSP-PV 807,NA,NA,461.92,0.0201,FC_for_quadrupedal_sauropodomorphs_using_FML_and_equation_.19.,NA,NA,NA,NA,NA
607,Tarascosaurus_salluvicus,not,Theropoda,Ceratosauria,Ceratosauria,Early_Campanian,Early_Campanian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Le Loeuff & Buffetaut 1991; Lyon University FSL 330201,,0,0,"FSL, Lyon University, France",FSL 330201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610,Tarbosaurus_bataar,not,Theropoda,Tyrannosauroidea,Tyrannosauroidea,Late_Campanian,Early_Maastrichtian,940,370,NA,NA,945,NA,NA,NA,NA,NA,NA,NA,535,MPC-D 552/1 (NC),,0,0,MPC,MPC-D 552/1,NA,NA,370,0,measured,NA,NA,NA,2345.11276,0.135
608,Tarbosaurus_bataar,Tarbosaurus,Theropoda,Tyrannosauroidea,Tyrannosauroidea,Late_Campanian,Early_Maastrichtian,1200,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paul, 1988",,0,0,,,NA,NA,380.869266,0.0492,FC_for_bipedal_dinosaurs_using_FAP_and_equation_.8.,NA,NA,NA,2539.416427,0.208709248
609,Tarbosaurus_bataar,not,Theropoda,Tyrannosauroidea,Tyrannosauroidea,Late_Campanian,Early_Maastrichtian,1120,NA,NA,NA,NA,NA,285,NA,NA,NA,NA,123,NA,MPC-D 107/02 (PJC),,0,0,MPC,MPC-D 107/02,NA,NA,405.55,0.0585,FC_for_bipedal_dinosaurs_using_FL_and_equations_.9...11.,NA,NA,NA,3017.887202,0.237781257
935,Tarchia_gigantea,Tarchia_gigantea,Ornithischia,Ankylosauria,Ankylosauria,Late_Campanian,Early_Maastrichtian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,Maleev 1956,"partial skeleton, no other limb material; mature; Vickaryous et al 2004",0,0,"PIN, Paleontological Institute, Russian Academy of Sciences, Moscow, Russia",PIN 551-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936,Tarchia_kielanae,Tarchia_kielanae,Ornithischia,Ankylosauria,Ankylosauria,Late_Campanian,Early_Maastrichtian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maryanska 1977,"Material is partial and not measured, however, Maryanska (1977) mentions it to be of similar skull size to Sanchania; Tumanova 2000 synonymize it with T. gigantea; mature?; same size as Saichania; Maryanska 1977",0,0,"ZPAL, Institute of Paleobiology of the Polish Academy of Sciences, Warsaw, Poland",ZPAL MgD-1/111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,Tastavinsaurus_sanzi,Tastavinsaurus,Sauropodomorpha,Titanosauriformes,Titanosauriformes,Early_Aptian,Early_Aptian,1310,550,210,125,735,NA,NA,NA,NA,NA,NA,NA,230,Royo-Torres et al. 2006 (reported femoral circumference); Canudo et al. 2008,,0,0,"FCPT-D, Fundación Conjunto Paleontológico de Teruel-Dinópolis, Spain","MPZ 99/9, housed in the museum of FCPT-D in permanent exhibition",534.72,NA,550,0,measured,452.12,0.0352,HC_for_quadrupedal_sauropodomorphs_using_FC_and_equation_.22.,13996.6133,0.22509414
937,Tatankacephalus_cooneyorum,Tatankacephalus_cooneyorum,Ornithischia,Ankylosauria,Ankylosauria,Albian,Albian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parsons and Parsons 2009,No appendicular skeleton; should be able to get an estimate skull length; mature; Parsons and Parsons 2009,0,0,"MOR, Museum of the Rockies, Bozeman, Montana, USA",MOR 1073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,Tawa_hallae,Tawa,Theropoda,basal_theropod,basal_theropod,Norian,Norian,125,NA,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"measured from Nesbitt et al. (2009, fig. 2); femur GR 244",,0,1,GR,,NA,NA,33.68,0.038,FC_for_bipedal_dinosaurs_using_FML_and_equation_.6.,NA,NA,NA,3.225643083,0.17879541
216,Tazoudasaurus_naimi,Tazoudasaurus,Sauropodomorpha,Sauropoda,Sauropoda,Pliensbachian,Toarcian,1230,NA,NA,NA,NA,NA,1030,405,150,87,NA,NA,NA,"Humeral circumference from R. Allain, pers. comm. 26 Mar. 2012; Allain & Aquesbi 2008;femur from 'specimen 8' (To1-381) of Peyer & Allain (2010), humerus and ulna from 'specimen 4' (Pt1) (adult referred specimen 'MNHN Pt1', slightly larger than holotype individual); body mass stated as 'around 8 metric tonnes' based on Anderson et al. 1985 (Peyer & Allain 2010)",multiple individuals,0,1,"Musée des Sciences de la Terre de Rabat, Morocco",,NA,378.88,491.82,0.0368,FC_for_quadrupedal_sauropodomorphs_using_HC_and_equation_.20.,405,0,measured,10314.95283,0.224653873
217,Tehuelchesaurus_benitezii,Tehuelchesaurus,Sauropodomorpha,Macronaria,Macronaria,Kimmeridgian,Tithonian,1580,730,NA,NA,NA,NA,1180,615,218,166,370,750,NA,MPEF-PV 1125 (PDM); Rich et al. 1999; Carballido et al. 2011,,0,0,"MPEF, Museo Paleontológico Egidio Feruglio, Trelew, Argentina",MPEF-PV 1125,NA,605.95,730,0,measured,615,0,measured,31433.29081,0.152229767
612,Telmatornis_priscus,not,Theropoda,Avialae,Avialae,Late_Maastrichtian,Late_Maastrichtian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,distal humerus,,0,0,"YPM, Yale Peabody Museum, New Haven, Connecticut, USA",YPM 840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,Telmatosaurus_transsylvanicus,Telmatosaurus_transsylvanicus,Ornithischia,Hadrosauroidea,Hadrosauroidea,Maastrichtian,Maastrichtian,731,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Weishampel & Norman 1993,Skull length based on BMNH R3386 (Weishampel et al 1993); mature; Benton et al. 2010,0,0,MAFI,MAFI v.10338,NA,NA,272.26,0.0417,FC_for_quadrupedal_iguanodontians_using_FL_and_equation_.30.,NA,NA,NA,NA,NA
218,Tendaguria_tanzaniensis,not,Sauropodomorpha,Eusauropoda,Eusauropoda,Late_Kimmeridgian,Tithonian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bonaparte et al. 2000; two dorsal vertebrae,,0,0,"MB, Museum für Naturkunde, Berlin, Germany","MB.R.2092.1, MB.R.2092.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,Tenontosaurus_dossi,Tenontosaurus_dossi,Ornithischia,Iguanodontia,Iguanodontia,Late_Aptian,Late_Aptian,557,NA,84.6,NA,565,NA,466,NA,NA,33.6,NA,341,226,Winkler et al. 1997,Metatarsal estimated; mature,0,0,"FWMSH, Fort Worth Museum of Science and History, Fort Worth, USA",FWMSH 93B1,NA,NA,235.65,0.0419,FC_for_quadrupedal_iguanodontians_using_FL_and_equation_.30.,124.64,0.0467,HC_for_quadrupedal_iguanodontians_using_HAP_and_equation_.34.,840.6217468,0.272906596
940,Tenontosaurus_tilletti,Tenontosaurus_tilletti,Ornithischia,Iguanodontia,Iguanodontia,Albian,Albian,575,227.5,NA,NA,535,NA,441,159,NA,NA,NA,330,215,Ostrom 1970,mature; similar in size to adult of Werning 2012 though not the largest individual,0,0,"OMNH, Sam Noble Oklahoma Museum of Natural History, Norman, Oklahoma, USA",OU 11,NA,NA,227.5,0,measured,159,0,measured,1019.639518,0.15135688
669,Teratophoneus_curriei,Teratophoneus,Theropoda,Tyrannosauroidea,Tyrannosauroidea,Late_Campanian,Late_Campanian,757,266,83.3,NA,NA,NA,242,NA,33.4,37.5,NA,120.2,NA,Carr et al. 2011,,0,0,,,NA,111.46,266,0,measured,NA,NA,NA,946.5304125,0.135
941,Tethyshadros_insularis,Tethyshadros_insularis,Ornithischia,Hadrosauroidea,Hadrosauroidea,Late_Campanian,Early_Maastrichtian,420,NA,NA,NA,550,NA,292,NA,NA,NA,NA,277,193,Dalla Vecchia 2009,mature; Dalla Vecchia 2009,0,0,"SC, Italian State collections",SC 57021,NA,NA,147.29,0.0437,FC_for_quadrupedal_iguanodontians_using_FL_and_equation_.30.,111.42,0.052,HC_for_quadrupedal_iguanodontians_using_HL_and_equation_.35.,338.177603,0.299891186
613,Teviornis_gobiensis,not,Theropoda,Avialae,Avialae,Late_Campanian,Early_Maastrichtian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kurochkin et al 2002; carpometacarpus,,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,Texacephale_langstoni,not,Ornithischia,Pachycephalosauria,Pachycephalosauria,Campanian,Campanian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Longrich et al. 2010,Skull cap; Not considered as valid by Lehman 2010 and Jasinski and Sullivan 2011,0,0,"LSUMNS, Louisiana State University Museum of Natural Science; Baton Rouge, USA",LSUMNS 20010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,Texasetes_pleurohalio,Texasetes_pleurohalio,Ornithischia,Ankylosauria,Ankylosauria,Late_Albian,Late_Albian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coombs 1995,"All limb bones present, but all partial; no measurements presented",0,0,"USNM, United States National Museum, Washington DC, USA",USNM 337987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,Thecodontosaurus_antiquus,Thecodontosaurus,Sauropodomorpha,Sauropodomorpha,Sauropodomorpha_1,Rhaetian,Rhaetian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,juveniles,1,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944,Theiophytalia_kerri,Theiophytalia_kerri,Ornithischia,Iguanodontia,Iguanodontia,Aptian,Albian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brill and Carpenter 2007,reconstructed skull length; no limbs,0,0,"YPM, Yale Peabody Museum, New Haven, Connecticut, USA",YPM 1887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614,Therizinosaurus_cheloniformes,Therizinosaurus,Theropoda,Therizinosauria,Therizinosauria,Late_Campanian,Early_Maastrichtian,NA,NA,NA,NA,NA,NA,760,NA,NA,NA,NA,550,NA,Barsbold 1976; GIN 100/15 (forelimb); Perle 1982 referred a distal tibia and metatarsus,,0,0,"GIN, Geological Institute, Mongolian Academy of Sciences, Ulaan Baatar, Mongolia",GIN 100/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,Thescelosaurus_assiniboiensis,Thescelosaurus_assiniboiensis,Ornithischia,Ornithischia,Ornithischia,Late_Maastrichtian,Late_Maastrichtian,304.5,121,NA,NA,282,105,NA,NA,NA,NA,NA,NA,125,RSM 1225.1 (CMB),mature; Brown et al 2013,0,0,"RSM, Royal Saskatchewan Museum, Regina, Saskatchewan, Canada",RSM 1225.1,NA,NA,121,0,measured,NA,NA,NA,108.5453242,0.135
946,Thescelosaurus_neglectus,Thescelosaurus_neglectus,Ornithischia,Ornithischia,Ornithischia,Late_Maastrichtian,Late_Maastrichtian,448,183,61.2,56.3,NA,NA,315,108,38.7,28.3,NA,NA,NA,AMNH 5891 (MTC),mature; Brown et al 2013,0,0,"AMNH, American Museum of Natural History, New York, USA",AMNH 5891,184.65,105.88,183,0,measured,108,0,measured,338.5050332,0.135
947,Tianyulong_confuciusi,Tianyulong_confuciusi,Ornithischia,Ornithischia,Ornithischia,Late_Bathonian,Early_Kimmeridgian,51,NA,6.3,6,82,NA,33.5,NA,NA,NA,NA,NA,44,Zheng et al 2009,"the sutural lines between the neural arches and the centra are still visible, whereas the ends of the preserved long bones are all ossified",0,0,"STMN, Shandong Tianyu Museum of Nature, Shandong, China",STMN 26-3,19.32,NA,21.12,0.0252,FC_for_all_dinosaurs_using_FCoval_and_equation_.4.,NA,NA,NA,0.894116882,0.164568435
615,Tianyuraptor_ostromi,Tianyuraptor,Theropoda,Dromaeosauridae,Dromaeosauridae,Late_Barremian,Early_Aptian,200,65,NA,NA,255.36,NA,130,NA,NA,NA,NA,98,150,Zheng et al. 2010; STM1–3 (Tianyu Museum of Nature),,0,0,STM (Tianyu Museum of Nature),STM1–3,NA,NA,65,0,measured,NA,NA,NA,19.66316495,0.135
948,Tianzhenosaurus_youngi,Tianzhenosaurus_youngi,Ornithischia,Ankylosauria,Ankylosauria,Late_Cretaceous,Late_Cretaceous,402.6,NA,73,NA,NA,NA,254.1,NA,45,NA,NA,NA,NA,Barrett et al. 1998,"skull width=294mm; skull based on holotype HBV-10003 (Peng and Cheng 1998); HBV-10003 has a complete postcranial skeleton but it was not measured or figured; Femur measurement is for Shanxia tanzhenensis, which according to Sullivan 1999/2000 this taxon is the junior synonym of T. youngi; immature; Vickaryous et al 2004",1,0,"IVPP, Institute of Vertebrate Paleontology and Paleoanthropology, Beijing, China",IVPP V11276,NA,NA,219.72,0.047,FC_for_quadrupedal_dinosaurs_using_FML_and_equation_.15.,139.38,0.0329,HC_for_quadrupedal_dinosaurs_using_HML_and_equation_.17.,833.0104042,0.231896133
622,Timimus_hermani,not,Theropoda,Tyrannosauroidea,Tyrannosauroidea,Late_Aptian,Early_Albian,435,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NMV P186303 (MTC, RBJB)",,0,0,"NMV, Museum Victoria, Melbourne, Victoria, Australia",NMV P186303,NA,NA,92,0,measured,NA,NA,NA,51.10363652,0.135
616,Tochisaurus_nemegtensis,not,Theropoda,Troodontidae,Troodontidae,Late_Campanian,Early_Maastrichtian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,Kurzanov & Osmolska 1991; metatarsus,,0,0,"PIN, Paleontological Institute, Russian Academy of Sciences, Moscow, Russia",PIN 551-244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,Tonganosaurus_hei,not,Sauropodomorpha,Sauropoda,Sauropoda,Early_Jurassic,Early_Jurassic,840,NA,147,NA,562,NA,628,NA,96,NA,NA,498,166,Li et al. 2010; MCDUT 14454,,0,0,MCDUT,MCDUT 14454,NA,NA,390.64,0.0202,FC_for_quadrupedal_sauropodomorphs_using_FML_and_equation_.19.,276.53,0.0324,HC_for_quadrupedal_dinosaurs_using_HML_and_equation_.17.,4573.711039,0.204350394
221,Tornieria_africana,Tornieria,Sauropodomorpha,Diplodocoidea,Diplodocoidea,Late_Kimmeridgian,Tithonian,1420,545,200,NA,NA,NA,960,NA,155,89,NA,NA,NA,"Remes 2006; SMNS 12140 (P. Vincent pers. comm. 22 Dec. 2011), right femur of holotype; MB.R.2672 (A 1), right humerus belonging to same individual as type ('skeleton A') (Janensch 1961); 'skeleton k' (a smaller individual, not used here): MB.R.2669 (k 40) (femur), MB.R.2673 or?2573 (k 37) (humerus)",,0,0,"SMNS, MB","SMNS 12140, MB.R.2672",NA,390.32,545,0,measured,411.07,0.0203,HC_for_all_dinosaurs_using_HCoval_and_equation_.5.,12298.57423,0.18755495
949,Torosaurus_latus,Torosaurus_latus,Ornithischia,Ceratopsidae,Ceratopsidae,Late_Maastrichtian,Late_Maastrichtian,NA,NA,NA,NA,NA,NA,767,NA,NA,91,NA,NA,NA,Johnson & Ostrom 1995,measured using scale bar in figure; mature,0,0,MPM,MPM VP6841,NA,NA,478.18,0.041,FC_for_quadrupedal_ceratopsians_using_HL_and_equation_.27.,397.46,0.0593,HC_for_quadrupedal_ceratopsians_using_HL_and_equation_.29.,9658.961,0.415843264
617,Torotix_clemensi,not,Theropoda,Avialae,Avialae,Late_Maastrichtian,Late_Maastrichtian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brodkorb 1963; distal humerus,,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
618,Torvosaurus_tanneri,Torvosaurus,Theropoda,Megalosauroidea,Megalosauroidea,Kimmeridgian,Tithonian,830,375,123.6,110.9,726.8,319.8,NA,NA,NA,NA,NA,NA,NA,TATE 1012 ('Brontoraptor'); also see Britt 1991,,0,0,"TATE, Tate Geological Museum, Casper, Wyoming",TATE 1012,368.62,NA,375,0,measured,NA,NA,NA,2433.273146,0.135
619,Torvosaurus_tanneri,not,Theropoda,Megalosauroidea,Megalosauroidea,Kimmeridgian,Tithonian,NA,NA,NA,NA,NA,NA,424,NA,NA,NA,NA,188,NA,Galton & Jensen 1979,,0,0,"BYU, Brigham Young University Museum of Geology, Provo, Utah, USA",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,Traukutitan_eocaudata,not,Sauropodomorpha,Titanosauria,Titanosauria,Santonian,Santonian,1860,796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUCPv 204 (DE): femora, and thirteen anterior and middle caudal vertebrae; Salgado & Coria 1993; Juárez Valieri and Calvo 2011",,0,0,"MUCPv, Museo de Geología y Paleontología de la Universidad Nacional del Comahue, Neuquén, Argentina",MUCPv 204,NA,NA,796,0,measured,646.87,0.0352,HC_for_quadrupedal_sauropodomorphs_using_FC_and_equation_.22.,38129.12716,0.229706125
951,Triceratops_horridus,not,Ornithischia,Ceratopsidae,Ceratopsidae,Late_Maastrichtian,Late_Maastrichtian,1054,410,NA,NA,NA,NA,670,330,NA,NA,NA,NA,NA,NSM PV 20379 (NEC),,0,0,NSM,NSM PV 20379,NA,NA,410,0,measured,330,0,measured,6080.983373,0.152062111
952,Triceratops_horridus,Triceratops_horridus,Ornithischia,Ceratopsidae,Ceratopsidae,Late_Maastrichtian,Late_Maastrichtian,1130,520,NA,NA,NA,NA,750,410,NA,NA,NA,NA,NA,BHI 6220 (now Houston Museum specimen),,0,0,,,NA,NA,520,0,measured,410,0,measured,11398.421,0.153014102
950,Triceratops_horridus,not,Ornithischia,Ceratopsidae,Ceratopsidae,Late_Maastrichtian,Late_Maastrichtian,1037,493,176,156,610,357,772,490,157,130,250,397,225,"RTMP composite cast of AMNH 5033(pelvis, right hind leg (complete), left femur, entire dorsal series, part of cervicals, and most of caudals and ribs; AMNH 5039 (pubis, ischium, tibia, fibula, humerus and jaws; AMNH 5045 (coossified cervical vertebrae i.e., syncervical); AMNH 5116 (skull)",mature,0,1,"AMNH, American Museum of Natural History, New York, USA",AMNH 5033,521.98,451.82,493,0,measured,490,0,measured,13274.61035,0.153608837
953,Triceratops_prorsus,Triceratops_prorsus,Ornithischia,Ceratopsidae,Ceratopsidae,Late_Maastrichtian,Late_Maastrichtian,1104,485,190,120,736,NA,752,NA,148,120,NA,NA,NA,USNM 4842 (MTC),mature,0,0,"USNM, United States National Museum, Washington DC, USA",USNM 4842,493.17,422.12,485,0,measured,444.86,0.0203,HC_for_all_dinosaurs_using_HCoval_and_equation_.5.,11393.70413,0.186459653
223,Trigonosaurus_pricei,not,Sauropodomorpha,Titanosauria,Titanosauria,Maastrichtian,Maastrichtian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campos et al. 2005; MCT 1488-R, MCT 1719-R, vertebrae and ilium",,0,0,"MCT, Museu de Ciências da Terra (Departamento Nacional de Produção Mineral)","MCT 1488-R, MCT 1719-R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,Troodon_formosus,not,Theropoda,Troodontidae,Troodontidae,Middle_Campanian,Maastrichtian,317,89.5,27.5,28.6,361,81.5,NA,NA,NA,NA,NA,NA,206.5,MOR 748 (MTC),,0,0,"MOR, Museum of the Rockies, Bozeman, Montana, USA",MOR 748,88.13,NA,89.5,0,measured,NA,NA,NA,47.37585558,0.135
620,Troodon_inequalis,Troodon,Theropoda,Troodontidae,Troodontidae,Late_Campanian,Late_Campanian,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NMC 12340 (type of 'Stenonychosaurus' inequalis); Russell 1969; Russell & Dong 1993,,0,0,"NMC, National Museums of Canada, Ottawa, Canada",NMC 12340,NA,NA,96,0,measured,NA,NA,NA,57.44710331,0.135
623,Tsaagan_mangas,Tsaagan,Theropoda,Dromaeosauridae,Dromaeosauridae,Late_Campanian,Late_Campanian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skull length (210 mm; Norell et al., 2006) 1.24 times that of Velociraptor (170 mm; Currie, 1995) (scale up femur); IGM 100/1015",,0,0,"IGM, Institute of Geology, Ulaan Baatar, Mongolia",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
954,Tsagantegia_longicranialis,Tsagantegia_longicranialis,Ornithischia,Ankylosauria,Ankylosauria,Santonian,Santonian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tumanova 1993; GI SPS N 700/17,"Only a skull, no total length measurement provided. 260-290 mm long according to measurements of figures with scale bars; mature; Vickaryous et al 2004",0,0,GI,GI SPS N 700/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
955,Tsintaosaurus_spinorhinus,Tsintaosaurus_spinorhinus,Ornithischia,Hadrosauroidea,Hadrosauroidea,Campanian,Campanian,1148,425,NA,NA,1120,378,685,250,NA,NA,NA,NA,380,IVPP Mount/IVPP V729 (NEC),"Humerus and femur may not be the same specimen, but seem close based on other hadrosaurid proportions; mature; large size",0,1,"IVPP, Institute of Vertebrate Paleontology and Paleoanthropology, Beijing, China",IVPP Mount/IVPP V729,NA,NA,425,0,measured,250,0,measured,4722.806182,0.152328706
624,Tugulusaurus_faciles,Tugulusaurus,Theropoda,basal_coelurosaur,basal_coelurosaur,Late_Aptian,Albian,205,NA,17.9,19,245,53,NA,NA,NA,NA,NA,NA,NA,IVPP V4025 (CS: various; JNC: tibia); Rauhut & Xu 2005; IVPP V4025,,0,0,"IVPP, Institute of Vertebrate Paleontology and Paleoanthropology, Beijing, China",IVPP V4025,57.98,NA,62.19,0.0247,FC_for_all_dinosaurs_using_FCoval_and_equation_.4.,NA,NA,NA,17.41352764,0.163243468
956,Tuojiangosaurus_multispinus,Tuojiangosaurus_multispinus,Ornithischia,Stegosauria,Stegosauria,Oxfordian,Early_Kimmeridgian,872,NA,141,NA,615,NA,676,NA,106,NA,NA,NA,NA,Dong et al. 1977,,0,0,"CV, Chongqing",CV 00209,NA,NA,394.37,0.0468,FC_for_quadrupedal_dinosaurs_using_FML_and_equation_.15.,302.45,0.0324,HC_for_quadrupedal_dinosaurs_using_HML_and_equation_.17.,5154.501527,0.235454849
957,Turanoceratops_tardabilis,Turanoceratops_tardabilis,Ornithischia,Ceratopsia,Ceratopsia_3,Late_Turonian,Late_Turonian,NA,NA,NA,NA,NA,NA,NA,NA,50,40,NA,NA,NA,Sues and Averianov 2009,"Limb measurements are partial, only ends of a humerus and tibia; dentary length 115mm",0,0,"CCMGE, Chernyshev’s Central Museum of Geological Exploration, Saint Petersburg, Russia",CCMGE 251/12457,NA,141.81,204.61,0.036929355,FC_for_quadrupedal_ceratopsians_using_HCe,148.04,0.0203,HC_for_all_dinosaurs_using_HCoval_and_equation_.5.,792.5183121,0.226393547
224,Turiasaurus_riodevensis,Turiasaurus,Sauropodomorpha,Eusauropoda,Eusauropoda,Tithonian,Early_Berriasian,NA,848,NA,NA,NA,NA,1790,755,308,155,NA,1180,NA,CPT-1195-1210 (PDM); Royo-Torres et al. 2006,,0,0,"CPT, Museo de la Fundación Conjunto Paleontológico de Teruel-Dinópolis",CPT-1195-1210,NA,747.27,848,0,measured,755,0,measured,50923.35438,0.153738928
958,Tylocephale_gilmorei,Tylocephale_gilmorei,Ornithischia,Pachycephalosauria,Pachycephalosauria,Late_Campanian,Late_Campanian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maryanska & Osmolska 1974,Partial skull,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626,Tyrannosaurus_rex,not,Theropoda,Tyrannosauroidea,Tyrannosauroidea,Late_Maastrichtian,Late_Maastrichtian,1321,NA,185,142,1185,NA,385,NA,NA,NA,NA,175,610,Sue' (FMNH PR 2081),,0,0,"FMNH, Field Museum of Natural History, Chicago, U.S.A",FMNH PR 2081,515.87,NA,533.18,0.0246,FC_for_all_dinosaurs_using_FCoval_and_equation_.4.,NA,NA,NA,6403.24569,0.168851534
625,Tyrannosaurus_rex,Tyrannosaurus,Theropoda,Tyrannosauroidea,Tyrannosauroidea,Late_Maastrichtian,Late_Maastrichtian,1333,570,NA,NA,1140,NA,NA,NA,NA,NA,NA,NA,NA,Scotty' (RSMP 2523.8); P. Currie pers. comm.; Erickson et al. 2004 gives a list of femoral lengths and mass estimates using the equation of Anderson et al. (2004) for other specimens,,0,0,RSMP,,NA,NA,570,0,measured,NA,NA,NA,7693.650899,0.135
627,Tyrannotitan_chubutensis,Tyrannotitan,Theropoda,Allosauroidea,Allosauroidea,Albian,Albian,NA,500,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MPEF-PV 1156, Jose Carballido, pers. comm. 15 May 2014 (femoral circumference); Novas et al. 2005b",,0,0,"MPEF, Museo Paleontólogico Edigio Feruglio, Trelew, Argentina",,NA,NA,500,0,measured,NA,NA,NA,5366.415186,0.135
